,Loan_Date,Date_of_Birth,Region,Ask_Date,Monthly_Income,Mortgage_Leverage,Maturity,Interest_Rate,Monthly_Payment,Principal,Initial_Financing,House_Price,Left_to_Live,Sex,Has_a_car,Bank,Age,Education,CSP,Education_num,Marital_Status,Cell_Number,Credit_Score,Credit_Class
2817,2015-03-08,1978-06-29,Normandie,2015-02-19,2281.9402144021437,0.3553456454459465,10,0.0029306576410057248,810.8775183557913,95881.74996850407,0.09575764405410037,106035.45535997943,1474.924451040923,Female,nan,HSBC,36,Superieur à Bac+2,Professions intermédiaires administratives et commerciales des entreprises,5,Married,0682032618,9.98803070349529,0
2818,2011-10-22,1971-07-31,Ile-de-France,2011-08-30,1874.2309567237082,0.13591297672813837,30,0.003750291527113078,254.73230840434587,86720.24427624111,0.16069615301257367,103324.01619212437,1732.1952408229936,Male,nan,BNP Paribas,40,Superieur à Bac+2,Élèves ou étudiants,5,Not Married,0642207750,58.97152211268249,1
2819,2011-08-30,1985-02-26,Auvergne-Rhone-Alpes,2011-06-03,2190.916401492717,0.22862616050483137,20,0.0020347831724973823,500.90080486034145,117793.11714366004,0.04876931162593279,123832.33487241996,1417.0880705599573,Female,nan,BNPP,26,Superieur à Bac+2,Employés civils et agents de service de la fonction publique,5,Not Married,0614302034,48.42918705185642,1
2820,2015-03-30,1964-12-24,Normandie,2015-03-08,1755.8951139511394,0.12255683396367655,10,0.003260103347197507,215.1969459381407,25403.837546626622,0.0,25154.38950626984,1598.2945448647754,Male,No,Société Générale,50,"CAP, BEP ou équivalent",Personnes diverses sans activité professionnelle de moins de 60 ans,4,Married,0624436417,1.5053202805194914,0
2821,2014-04-30,1986-07-25,Provence-Alpes-Cote Azure,2013-12-31,1057.9148520607391,0.13904903311619388,20,0.0021790477746763113,147.10203729830707,34543.17383410174,0.1693634103511017,41586.38598945273,820.1130353625201,Male,nan,BNP Paribas,27,"CAP, BEP ou équivalent",Techniciens,4,Married,0688530184,17.327893138452332,0
2822,2014-02-04,1988-02-11,Provence-Alpes-Cote Azure,2013-12-13,3498.8896980171885,0.3879251501224954,20,0.001985344331894394,1357.3073113653704,319345.2818503981,0.0,311816.0105057371,2071.4966580386513,Male,nan,Caisse d'Epargne,25,"Baccalauréat, brevet professionnel ou équivalent",Ingénieurs et cadres techniques d'entreprise,2,Not Married,0674245400,50.457878420994476,1
2823,2014-12-30,1976-11-15,Normandie,2014-11-04,1506.0095400954008,0.2368057418467444,16,0.002041786654073072,356.6317063705658,67361.26810635105,0.1910990116332636,83275.04734833018,1410.6439294450681,Male,nan,Crédit Agricole,38,Bac+2,Personnels des services directs aux particuliers,1,Not Married,0671774684,64.75855732446172,1
2824,2013-09-16,1967-01-16,Hauts-de-France,2013-07-17,1585.7983929839295,0.148888916145502,20,0.001027200371817707,236.1078039566561,56085.39068577599,0.04725344996415137,58867.06247707293,1297.9279751767388,Male,Yes,Societe Generale,46,"CAP, BEP ou équivalent",Employés administratifs d'entreprise,4,Married,0604445435,1.4821337645770072,0
2825,2018-04-14,1983-11-13,Bourgogne-Franche-Comte,2017-12-24,2222.670516705167,0.13300947539815447,20,0.0023745875839191032,295.6362394098992,69287.52806121288,0.1140733038744719,78209.09829699437,2086.9631547075355,Male,nan,Crédit Agricole,34,Bac+2,Professions intermédiaires administratives et commerciales des entreprises,1,Married,0643472848,19.869624084497588,0
2826,2012-07-20,1974-11-18,Auvergne-Rhone-Alpes,2012-07-05,1651.035918429031,0.33430174529254264,30,0.0024424786585519856,551.9441890715011,191575.91097622633,0.0,190567.90472193775,524.327804723823,Male,nan,Société Générale,37,Aucun diplôme (ou CEP),Anciens agriculteurs exploitants,0,Married,0627020472,-8.9141542917658,0
2827,2013-12-31,1977-04-18,Occitanie,2013-07-21,1631.742432424324,0.3821315268763138,19,0.002483095479021265,623.5402271711772,138851.6273118267,0.14260871933091457,161946.62861916507,476.7926607537205,Male,Yes,Caisse d'Epargne,36,"CAP, BEP ou équivalent",Agriculteurs exploitants,4,Not Married,0626478510,6.83638318179343,0
2828,2016-02-25,1985-01-18,Auvergne-Rhone-Alpes,2015-11-19,4095.5614086158635,0.3812281738814378,25,0.002669885751080901,1561.3433968259149,453064.0774494491,0.17473930835739282,548995.1018358403,2773.5684700432475,Female,nan,BNP Paribas,31,"CAP, BEP ou équivalent",Anciennes professions intermédiaires,4,Not Married,0605300467,53.56102176353441,1
2829,2016-08-06,1980-11-20,Ile-de-France,2016-06-26,1694.873461274892,0.2474310744150484,10,0.0030834557786373956,419.36436152079847,49549.51371166186,0.0,48913.40261454925,1189.3244922080667,Male,nan,BNP Paribas,35,"Baccalauréat, brevet professionnel ou équivalent",Ouvriers non qualifiés de type artisanal,2,Married,0653164622,9.744741379193933,0
2830,2014-11-16,1986-12-10,Hauts-de-France,2014-05-14,1000.0,0.13331788702278652,15,0.003211306920629459,133.31788702278652,23425.361466920935,0.05371446266515645,24755.066565739828,950.9561499696237,Male,nan,HSBC,27,Brevet des collèges,Anciens ouvriers,3,Married,0642417313,25.86654081262332,0
2831,2012-02-12,1972-03-09,Ile-de-France,2011-12-16,1000.0,0.20280444386623353,17,0.0027747581647668195,202.80444386623353,40406.92843436035,0.2753263728657216,55758.79529954682,546.7064602579419,Male,nan,Société Générale,39,"CAP, BEP ou équivalent",Ouvriers qualifiés de type artisanal,4,Not Married,0611612081,23.073976045239732,0
2832,2018-09-26,1990-12-21,Ile-de-France,2018-08-30,7296.692021160132,0.20685754148152488,30,0.001628638319177179,1509.3757724450436,530279.3163527221,0.0,516745.3414732661,3542.9959754073325,Female,nan,Crédit Agricole,27,"Baccalauréat, brevet professionnel ou équivalent",Employés de commerce,2,Not Married,0668242852,37.3876928809309,0
2833,2014-05-12,1963-09-09,Grand Est,2013-11-06,2492.8158081580814,0.2137055778363645,20,0.0025125272650015984,532.7286427220467,124682.89730822713,0.014700212601946316,126543.10789763337,1946.82667198878,Male,No,BNP Paribas,50,Bac+2,Ouvriers non qualifiés de type artisanal,1,Married,0622527458,-1.2515713530713413,0
2834,2014-11-14,1963-06-17,Bourgogne-Franche-Comte,2014-08-22,1761.7678376783767,0.10466555118570327,15,0.0034898547538443066,184.3964017918519,32332.988165566298,0.20448637189657992,40644.16626356384,1158.743838684836,Male,Yes,HSBC,51,Superieur à Bac+2,Cadres administratifs et commerciaux d'entreprise,5,Not Married,0646313238,20.23573841677043,0
2835,2011-08-03,1978-02-22,Hauts-de-France,2011-06-03,1989.2238522385223,0.17920261701677564,24,0.003010601410849028,356.47412015333504,99031.32309299438,0.251488929111888,132304.41999407337,963.0923685279336,Female,nan,HSBC,33,Aucun diplôme (ou CEP),Anciens agriculteurs exploitants,0,Not Married,0605232252,23.415740693396984,0
2836,2013-09-19,1983-02-03,Occitanie,2013-09-05,1000.0,0.38702213774949323,30,0.002119835937058538,387.02213774949325,134978.57673651513,0.1134738033834688,152255.59859558262,375.65385866071585,Female,nan,HSBC,30,"Baccalauréat, brevet professionnel ou équivalent",Anciennes professions intermédiaires,2,Married,0663031884,1.7125537689791237,0
2837,2016-05-21,1983-11-14,Auvergne-Rhone-Alpes,2016-03-27,3847.194781808834,0.31813736948717075,25,0.004438098132628846,1223.9364277894322,347483.2803151845,0.10651118562614748,388906.13371438463,1100.5214540344666,Male,nan,Société Générale,32,Superieur à Bac+2,Ouvriers qualifiés de type industriel,5,Not Married,0665346661,11.225143591689694,0
2838,2016-07-16,1962-06-19,Ile-de-France,2016-05-09,3419.0793284307942,0.2736024433763882,15,0.002189321981703161,935.4684583563659,165634.62291943902,0.23072575632805614,215312.841008198,1420.2968726317426,Female,Yes,Crédit Agricole,54,"Baccalauréat, brevet professionnel ou équivalent",Anciens employés,2,Married,0641278432,-20.5113229839653,0
2839,2012-05-01,1962-06-08,Provence-Alpes-Cote Azure,2011-12-15,2196.1961640938857,0.3417967126171517,25,0.0025820772219858784,750.6526291496889,218058.57195958798,0.07642411431469875,236102.49611247337,1501.1150936758677,Female,nan,Crédit Agricole,49,"CAP, BEP ou équivalent",Personnes diverses sans activité professionnelle de 60 ans ou plus,4,Married,0670453532,-1.6735420288295444,0
2840,2011-05-29,1970-08-23,Ile-de-France,2011-04-05,9478.917789452496,0.22814666584784124,22,0.002788393828163119,2162.5834895093767,553700.8098946281,0.02366348738522195,567120.8673859107,3508.4174326009525,Female,Yes,BNP Paribas,40,"Baccalauréat, brevet professionnel ou équivalent",Anciennes professions intermédiaires,2,Not Married,0606380708,16.361805066625323,0
2841,2018-09-02,1991-08-23,Provence-Alpes-Cote Azure,2018-06-10,5498.020118671855,0.34511299514703353,30,0.00275789981802768,1897.4381905334926,655511.0660747398,0.0857472282499584,716991.0623513622,965.8388651999308,Male,No,Caisse d'Epargne,27,"CAP, BEP ou équivalent",Employés civils et agents de service de la fonction publique,4,Not Married,0653575676,8.17339026241288,0
2842,2014-04-10,1983-07-14,Grand Est,2013-11-01,1526.3635986359866,0.3101122868793602,19,0.0013669394838672678,473.3441061824157,106527.04908211756,0.049272748393772825,112047.96002443717,1372.8004482495805,Female,Yes,Société Générale,30,Superieur à Bac+2,Personnes diverses sans activité professionnelle de moins de 60 ans,5,Married,0604082611,26.28658300574088,0
2843,2018-05-10,1973-07-29,Centre - Val de Loire,2018-04-06,1921.2276172761729,0.273847451320448,30,0.0017821981029603887,0.0,184416.75520738118,0.17979691035894596,224842.79507906706,1583.7034388062084,Female,nan,Société Générale,44,Bac+2,Anciens employés,1,Not Married,0630328158,49.1817491785509,1
2844,2016-11-28,1988-05-22,Provence-Alpes-Cote Azure,2016-08-26,3542.4510852084063,0.3155414525169532,15,0.0019494254211026335,1117.7901608969178,198273.10809989934,0.1042347573362713,221344.94469811808,1946.724326262698,Male,nan,BNP Paribas,28,"CAP, BEP ou équivalent",Artisans,4,Not Married,0667660027,41.0935958809727,1
2845,2015-09-10,1990-10-31,Hauts-de-France,2015-01-15,1280.1337363373634,0.29251699205472115,10,0.002189522426402803,0.0,44442.930698602395,0.2321125415022648,57876.880533442745,663.205391630597,Male,Yes,Crédit Agricole,24,Bac+2,Élèves ou étudiants,1,Married,0664701426,12.368012113733819,0
2846,2017-04-07,1991-09-27,Auvergne-Rhone-Alpes,2017-04-04,2009.4709042160027,0.13613634823812124,19,0.0016600032083402651,273.56203079072213,61394.61268456549,0.08508547508358566,67104.20592587536,1617.9064145551251,Male,nan,Credit Agricole,25,"Baccalauréat, brevet professionnel ou équivalent","Ouvriers qualifiés de la manutention, du magasinage et du transport",2,Not Married,0644826226,62.2490281382275,1
2847,2017-03-20,1972-09-18,Ile-de-France,2017-02-28,6062.684966981509,0.3347217553439735,23,0.002509556862765556,2029.312554245571,544177.401078419,0.17699246900681165,661205.8584952643,2193.6406594329665,Female,nan,Societe Generale,44,Bac+2,Anciens employés,1,Not Married,0618044801,10.222186203855557,0
2848,2012-11-25,1984-02-01,Ile-de-France,2012-09-22,5545.45947021831,0.3216127504527152,23,0.002189499418086824,1783.4904727409678,480011.8183321052,0.09583428635309288,530889.2065769687,2617.7226544697114,Male,Yes,Société Générale,28,Superieur à Bac+2,Élèves ou étudiants,5,Married,0647137272,12.566330781591574,0
2849,2012-01-18,1975-03-24,Hauts-de-France,2011-08-09,1113.6219712197121,0.24155228074999438,25,0.002929418205344729,268.99792704142607,77806.03317685792,0.03650899487131187,80754.29117936167,740.0157170658438,Male,Yes,BNP Paribas,36,"Baccalauréat, brevet professionnel ou équivalent",Anciens employés,2,Married,0607700413,5.941279717351527,0
2850,2013-10-17,1973-03-13,Ile-de-France,2013-09-15,3858.3132431503905,0.3755283448313932,16,0.002352977617343354,1448.9059860413108,272992.1899850906,0.1593480946644077,324738.6798892828,2526.70675213026,Female,nan,BNP Paribas,40,Superieur à Bac+2,Personnes diverses sans activité professionnelle de 60 ans ou plus,5,Married,0613748375,9.099394978767563,0
2851,2017-07-30,1975-11-13,Auvergne-Rhone-Alpes,2017-03-23,3718.127271927817,0.30028642136475747,10,0.001968017889126272,1116.5031326659127,132659.83207682552,0.2136461393384912,168702.46172025832,1120.7514857923402,Male,nan,Societe Generale,41,"Baccalauréat, brevet professionnel ou équivalent",Élèves ou étudiants,2,Not Married,0676572527,3.0564365798443873,0
2852,2016-12-10,1967-03-09,Provence-Alpes-Cote Azure,2016-09-26,2578.861005268323,0.1287261533895065,25,0.002052553387095394,331.96685733438704,97069.94331257441,0.1761706660061807,117827.73361806836,1546.6013575066693,Male,nan,Société Générale,49,Aucun diplôme (ou CEP),Élèves ou étudiants,0,Not Married,0671640452,18.236074594564286,0
2853,2011-06-26,1976-04-12,Ile-de-France,2011-05-06,2072.806446244037,0.2248166865624054,25,0.002074342685860301,466.00147712977906,136225.9037768125,0.20464772146486698,171277.4420257036,1206.7369275994445,Male,Yes,BNPP,35,Brevet des collèges,Ouvriers qualifiés de type artisanal,3,Not Married,0677520347,32.69648029950618,0
2854,2012-01-11,1978-01-17,Ile-de-France,2011-10-06,1111.1515533787242,0.3165225698740692,30,0.002185026916499168,351.70454519499776,122542.23648396374,0.11880687633333642,139063.99538623594,743.1480961353025,Female,Yes,Caisse d'Epargne,33,"Baccalauréat, brevet professionnel ou équivalent",Professions intermédiaires administratives et commerciales des entreprises,2,Not Married,0632644187,44.84239888113572,1
2855,2016-06-01,1970-06-03,Ile-de-France,2016-04-18,5345.836841921325,0.2516737304202684,25,0.0016432021507138427,1345.4067002244465,395417.450136644,0.04496549397285199,414034.7261184758,5136.805503024162,Male,nan,BNP Paribas,45,"CAP, BEP ou équivalent",Ouvriers agricoles,4,Married,0658113832,17.64733696684621,0
2856,2010-10-01,1978-12-17,Normandie,2010-09-09,1780.1407364073639,0.3399197316988627,25,0.004535212599850385,605.104961505807,171587.9757131688,0.0,160086.676866822,872.1731512980742,Female,nan,Societe Generale,31,"Baccalauréat, brevet professionnel ou équivalent",Chômeurs n'ayant jamais travaillé,2,Not Married,0648673131,30.540565609154058,0
2857,2017-08-03,1984-12-27,Ile-de-France,2017-06-05,1000.0,0.3426695148587001,25,0.0022644354049895987,0.0,99936.00716432,0.11607450044278289,113059.31010518504,701.3011586350028,Male,nan,BNP Paribas,32,Brevet des collèges,Anciennes professions intermédiaires,3,Not Married,0616167184,49.72939801271983,1
2858,2011-10-22,1966-06-25,Ile-de-France,2011-08-09,1870.70155741851,0.2374376783100267,24,0.0016019265340749835,444.17503460440213,125486.34004514864,0.255560582845765,168564.87869065916,1191.8406136854333,Female,nan,Société Générale,45,"Baccalauréat, brevet professionnel ou équivalent",Anciens employés,2,Not Married,0670730817,28.301843795152337,0
2859,2011-04-18,1963-01-30,Occitanie,2010-09-18,1000.0,0.18338887240698887,20,0.0024383628007362563,183.38887240698887,42953.1015579724,0.11650965757146281,48617.51113193039,465.8502519803161,Male,Yes,Crédit Agricole,48,"CAP, BEP ou équivalent",Techniciens,4,Not Married,0658375001,5.405888073699813,0
2860,2013-08-11,1964-09-18,Hauts-de-France,2013-07-27,1214.330928309283,0.26129960355494297,25,0.0017608113573251408,317.30419015172157,93119.8094572293,0.12376444236954853,106272.57550360925,525.1202490866408,Male,nan,BNPP,48,Aucun diplôme (ou CEP),Personnes diverses sans activité professionnelle de moins de 60 ans,0,Married,0665642713,-16.937277133184395,0
2861,2011-01-01,1986-05-12,Auvergne-Rhone-Alpes,2010-10-30,2947.097666721045,0.17538073533579027,30,0.0025589853719949554,516.8641558959285,179089.74257846206,0.13926858595821423,208066.92965637226,2823.2498989029464,Male,nan,Credit Agricole,24,Aucun diplôme (ou CEP),Ouvriers qualifiés de type artisanal,0,Not Married,0646581503,80.94685970802128,1
2862,2010-01-17,1965-06-08,Hauts-de-France,2009-10-02,2226.208302083021,0.3301729068490904,25,0.0015763506006607991,0.0,216207.68133524145,0.0,196552.4375774922,1783.6415721728358,Female,nan,Société Générale,44,"Baccalauréat, brevet professionnel ou équivalent",Cadres administratifs et commerciaux d'entreprise,2,Not Married,0601213243,48.96215020282912,1
2863,2012-05-24,1978-05-14,Pays de la Loire,2012-02-07,1425.2536925369252,0.11877243191608675,25,0.002791151611379081,169.2808471599932,49047.41811516423,0.03887619164224487,51031.32155155969,1226.480014859469,Male,nan,Société Générale,34,Aucun diplôme (ou CEP),Agriculteurs exploitants,0,Not Married,0668771338,57.4968158195131,1
2864,2012-02-06,1969-08-16,Grand Est,2011-11-06,1712.050160501605,0.2644036550580168,30,0.0023618918456090395,452.6723200792886,157307.59782584675,0.0,154979.76290664944,425.38494128883235,Male,nan,BNP Paribas,42,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Married,0643400730,-19.38609779221196,0
2865,2017-02-11,1975-03-22,Auvergne-Rhone-Alpes,2016-12-03,3861.0670388227204,0.22433277265758728,25,0.0028361088363617784,866.1638742359211,250822.46909284068,0.09629209075977008,277548.1618875212,2255.161907006903,Male,nan,Caisse d'Epargne,41,Aucun diplôme (ou CEP),Cadres administratifs et commerciaux d'entreprise,0,Not Married,0623543222,29.231227751625,0
2866,2010-10-28,1972-04-25,Ile-de-France,2010-07-27,3007.4610112303358,0.11190493029940869,25,0.0019749952969098225,336.5497148399199,98504.96358599019,0.03295595314327715,101861.9202570663,3038.176900506005,Male,nan,Société Générale,38,Superieur à Bac+2,Personnels des services directs aux particuliers,5,Not Married,0652174007,70.34590350265331,1
2867,2013-02-14,1969-09-29,Hauts-de-France,2012-10-26,1767.8528285282853,0.3944782249703319,30,0.002675098708416363,697.3794458066185,241220.92972700472,0.21184222847652756,306056.653175843,494.0789400726295,Male,nan,Caisse d'Epargne,43,Superieur à Bac+2,Professions intermédiaires administratives de la fonction publique,5,Not Married,0620626615,-0.8855397818080064,0
